vendor,price,cat1,cat2,cat3,title
firstclassticket,0.078255,Drugs,Stimulants,Cocaine," 99,6%pure Peruvian Cocaine(we produced it!) 10gr. "
firstclassticket,0.157554,Drugs,Stimulants,Cocaine," 99,6%pure Peruvian Cocaine(we produced it!) 25gr. "
firstclassticket,0.260851,Drugs,Stimulants,Cocaine," 99,6%pure Peruvian Cocaine(we produced it!) 50gr. "
flipkartin,0.005741,Drugs,Psychedelics,LSD,"10x 110ug LSD Tabs - JoR #5 99.9% "
flipkartin,0.014091,Drugs,Psychedelics,LSD,"25x 110ug LSD Tabs - JoR #5 99.9% "
flipkartin,0.017744,Drugs,Psychedelics,LSD,"50x 110ug LSD Tabs - JoR #5 99.9% "
flipkartin,0.028182,Drugs,Psychedelics,LSD,"50x 110ug LSD Tabs - JoR #5 99.9% [Escrow]"
flipkartin,0.031313,Drugs,Psychedelics,LSD,"SALE! 100x 110ug LSD Tabs - JoR #5 99.9% "
flipkartin,0.045926,Drugs,Psychedelics,LSD,"100x 110ug LSD Tabs - JoR #5 99.9% [Escrow]"
flyingdutchman,0.013674,Drugs,Empathogens,MDMA,"Custom listing for slayersepi"
flyingdutchman,0.039473,Drugs,Empathogens,Ecstasy,"50x Twitter Pills MDMA 200mg"
flyingdutchman,0.039473,Drugs,Empathogens,MDMA,"50 Grams MDMA / Molly Worldwide"
flyingdutchman,0.068497,Drugs,Empathogens,Ecstasy,"100x Twitter Pills MDMA 200mg"
flyingdutchman,0.0,Drugs,Cannabis,Concentrates,"test"
flyingdutchman,0.278116,Drugs,Empathogens,Ecstasy,"500x Twitter Pills MDMA 200mg"
fortunepharmacy,0.007837,Drugs,Opiates,Fentanyl,"1g Furanylfentanyl uncut (Similar to fentanyl)"
fortunepharmacy,0.007837,Drugs,Opiates,Fentanyl,"1g U-47700 uncut (Similar to heroin)"
fortunepharmacy,0.008359,Drugs,Opiates,Fentanyl,"1g Fentanyl Citrate uncut (alot Powerful than hcl)"
fortunepharmacy,0.008988,Drugs,Stimulants,A-PVP,"1g a-PVP uncut (Similar to bath salts)"
freedom35,0.004703,Other products,Services,Money,"5 x Twenty Pound Counterfeit Note £20 NOTES GBP £100 pounds FAKE"
frontstreet,0.003463,Drugs,Stimulants,Metamphetamine,"0.25 gr. HQ METH UNCUT A+++"
frontstreet,0.004104,Drugs,Cannabis,Hash,"5 gr. HIGH QUALITY MOROCCO HASH"
frontstreet,0.005387,Drugs,Stimulants,Metamphetamine,"0.5 gr. HQ METH UNCUT A+++"
frontstreet,0.006669,Drugs,Cannabis,Hash,"10 gr. HIGH QUALITY MOROCCO HASH"
frontstreet,0.009876,Drugs,Stimulants,Metamphetamine,"1 gr. HQ METH UNCUT A+++"
frontstreet,0.013081,Drugs,Cannabis,Hash,"25 gr. HIGH QUALITY MOROCCO HASH"
frontstreet,0.022053,Drugs,Cannabis,Hash,"50 gr. HIGH QUALITY MOROCCO HASH"
frontstreet,0.022702,Drugs,Stimulants,Metamphetamine,"2.5 gr. HQ METH UNCUT A+++"
frontstreet,0.038729,Drugs,Cannabis,Hash,"100 gr. HIGH QUALITY MOROCCO HASH"
frontstreet,0.038734,Drugs,Stimulants,Metamphetamine,"5 gr. HQ METH UNCUT A+++"
frontstreet,0.070789,Drugs,Cannabis,Hash,"200 gr. HIGH QUALITY MOROCCO HASH"
frontstreet,0.070799,Drugs,Stimulants,Metamphetamine,"10 gr. HQ METH UNCUT A+++"
frosties2014,0.003354,Drugs,Dissociatives,Ketamine,"Ketamine 1g UK fast delivery"
frosties2014,0.004375,Drugs,Empathogens,MDMA,"MDMA 3.5g 83% Dutch Import - Next Day Delivery UK"
frosties2014,0.005833,Drugs,Dissociatives,Ketamine,"Ketamine 2g Uk fast delivery"
frosties2014,0.008312,Drugs,Empathogens,MDMA,"MDMA 7g 83% Dutch Import - Next Day Delivery UK"
funezone,0.002052,Drugs,Empathogens,Ecstasy,"2 x  Ecstasy  Nespresso  220mg strong"
funezone,0.002565,Drugs,Cannabis,Hash,"2 gr. Caramello hash"
funezone,0.002568,Drugs,Cannabis,Weed,"2 gr.. Amnesia Haze Weed indoor"
funezone,0.00295,Drugs,Psychedelics,LSD,"3 x 210ug Charlie Brown High quality LSD "
funezone,0.004104,Drugs,Empathogens,Ecstasy,"5 x  Ecstasy  Nespresso  220mg strong"
funezone,0.004104,Drugs,Psychedelics,LSD,"5 x 210ug Charlie Brown High quality LSD "
funezone,0.005387,Drugs,Cannabis,Hash,"5 gr. Caramello hash"
funezone,0.005387,Drugs,Stimulants,Metamphetamine,"0.5 gram Fire Ice Meth high purity"
funezone,0.005778,Drugs,Cannabis,Weed,"5 gr.. Amnesia Haze Weed indoor"
funezone,0.006028,Drugs,Stimulants,Cocaine,"0.5g uncut High Quality Fishscale Flakes Cocaine"
funezone,0.006669,Drugs,Empathogens,Ecstasy,"10 x  Ecstasy  Nespresso  220mg strong"
funezone,0.00731,Drugs,Psychedelics,LSD,"10 x 210ug Charlie Brown High quality LSD "
funezone,0.009876,Drugs,Cannabis,Hash,"10 gr. Caramello hash"
funezone,0.009876,Drugs,Stimulants,Metamphetamine,"1 gram Fire Ice Meth high purity"
funezone,0.010528,Drugs,Cannabis,Weed,"10 gr.. Amnesia Haze Weed indoor"
funezone,0.011159,Drugs,Stimulants,Cocaine,"1g uncut High Quality Fishscale Flakes Cocaine"
funezone,0.012454,Drugs,Empathogens,Ecstasy,"25 x Tonnetjes MDMA XTC Pills Duo Color 250mg"
funezone,0.013081,Drugs,Empathogens,Ecstasy,"25 x  Ecstasy  Nespresso  220mg strong"
funezone,0.013081,Drugs,Psychedelics,LSD,"20 x 210ug Charlie Brown High quality LSD "
funezone,0.018213,Drugs,Cannabis,Hash,"20 gr. Caramello hash"
funezone,0.019516,Drugs,Cannabis,Weed,"20 gr.. Amnesia Haze Weed indoor"
funezone,0.022061,Drugs,Stimulants,Metamphetamine,"2,5 gram Fire Ice Meth high purity"
funezone,0.02334,Drugs,Empathogens,Ecstasy,"50 x  Ecstasy  Nespresso  220mg strong"
funezone,0.025294,Drugs,Stimulants,Cocaine,"2,5 gr. uncut High Quality Fishscale Flakes Cocaine"
funezone,0.025905,Drugs,Psychedelics,LSD,"50 x 210ug Charlie Brown High quality LSD "
funezone,0.038093,Drugs,Stimulants,Metamphetamine,"5 gram Fire Ice Meth high purity"
funezone,0.038518,Drugs,Cannabis,Weed,"50 gr.. Amnesia Haze Weed indoor"
funezone,0.0413,Drugs,Cannabis,Hash,"50 gr. Caramello hash"
funezone,0.042576,Drugs,Empathogens,Ecstasy,"100 x  Ecstasy  Nespresso  220mg strong"
funezone,0.045141,Drugs,Psychedelics,LSD,"100 x 210ug Charlie Brown High quality LSD "
funezone,0.047071,Drugs,Stimulants,Cocaine,"5 gr. uncut High Quality Fishscale Flakes Cocaine"
funezone,0.070789,Drugs,Psychedelics,LSD,"200 x 210ug Charlie Brown High quality LSD "
funezone,0.070799,Drugs,Stimulants,Metamphetamine,"10 gram Fire Ice Meth high purity"
funezone,0.073185,Drugs,Cannabis,Weed,"100 gr.. Amnesia Haze Weed indoor"
funezone,0.075918,Drugs,Empathogens,Ecstasy,"200 x  Ecstasy  Nespresso  220mg strong"
funezone,0.083625,Drugs,Stimulants,Cocaine,"10 gr. uncut High Quality Fishscale Flakes Cocaine"
funezone,0.134814,Drugs,Cannabis,Weed,"200 gr.. Amnesia Haze Weed indoor"
galaxystore,0.002187,Drugs,Stimulants,Amphetamine,"⌛1g 4MMC Mephedrone HQ ☯ GalaxyStore ⌛"
galaxystore,0.002439,Drugs,Cannabis,Weed,"⌛ 1g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.003646,Drugs,Empathogens,MDMA,"⌛3.5g Crystal MDMA 82% ☯ GalaxyStore ⌛ "
galaxystore,0.004229,Drugs,Cannabis,Weed,"Custom listing"
galaxystore,0.004493,Drugs,Cannabis,Weed,"⌛2g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.004621,Drugs,Cannabis,Weed,"⌛ 2g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.005104,Drugs,Dissociatives,Ketamine,"⌛ 1g Ketamine S-Isomer ☯ GalaxyStore ⌛"
galaxystore,0.005104,Drugs,Stimulants,Amphetamine,"⌛3.5g 4MMC Mephedrone HQ ☯ GalaxyStore ⌛"
galaxystore,0.005833,Drugs,Empathogens,Ecstasy,"⌛10pcs Rolls Royce 240mg ☯ GalaxyStore ⌛"
galaxystore,0.005833,Drugs,Stimulants,Metamphetamine,"Custom order"
galaxystore,0.006125,Drugs,Stimulants,Amphetamine,"⌛7g HQ Amphetamine ☯ GalaxyStore ⌛ "
galaxystore,0.00629,Drugs,Empathogens,Ecstasy,"⌛ 5pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.00629,Drugs,Stimulants,Amphetamine,"⌛2g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.006418,Drugs,Stimulants,Amphetamine,"⌛2g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.006562,Drugs,Empathogens,MDMA,"⌛7g Crystal MDMA 82% ☯ GalaxyStore ⌛ "
galaxystore,0.006562,Drugs,Psychedelics,LSD,"⌛ 10pcs LSD-25 180ug ☯ GalaxyStore ⌛"
galaxystore,0.008021,Drugs,Cannabis,Weed,"⌛ 7g Pineapple Express ☯ GalaxyStore ⌛"
galaxystore,0.008215,Drugs,Empathogens,MDMA,"⌛1g Crystal MDMA 82% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.008936,Drugs,Stimulants,Amphetamine,"custom order "
galaxystore,0.009475,Drugs,Stimulants,Cocaine,"1g Ultra Pure Fishscale Cocaine"
galaxystore,0.009479,Drugs,Stimulants,Amphetamine,"⌛7g 4MMC Mephedrone HQ ☯ GalaxyStore ⌛"
galaxystore,0.009479,Drugs,Stimulants,Cocaine,"⌛1g Fishscale Cocaine 88% ☯ GalaxyStore ⌛"
galaxystore,0.009627,Drugs,Empathogens,Ecstasy,"⌛5pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.010208,Drugs,Stimulants,Metamphetamine,"⌛ 1g Crystal Meth | ICE ☯ GalaxyStore ⌛"
galaxystore,0.010269,Drugs,Cannabis,Weed,"⌛5g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.010269,Drugs,Stimulants,Cocaine,"⌛0.5g Fishscale Cocaine 88% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.010269,Drugs,Stimulants,Metamphetamine,"⌛0.5g Crystal Meth | ICE ☯ GalaxyStore  ☯ FINLAND ONLY ⌛"
galaxystore,0.010782,Drugs,Cannabis,Weed,"⌛ 5g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.010782,Drugs,Stimulants,Cocaine,"⌛0.5g Fishscale Cocaine 88% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.010782,Drugs,Stimulants,Metamphetamine,"⌛0.5g Crystal Meth | ICE ☯ GalaxyStore  ☯ FINLAND ONLY ⌛"
galaxystore,0.010937,Drugs,Stimulants,Amphetamine,"⌛ 14g HQ Amphetamine ☯ GalaxyStore ⌛ "
galaxystore,0.011618,Drugs,Empathogens,Ecstasy,"Samsung Galaxy J3 8gb (2016) [ORIGINAL]"
galaxystore,0.011667,Drugs,Dissociatives,Ketamine,"⌛3.5g Ketamine S-Isomer ☯ GalaxyStore ⌛"
galaxystore,0.012066,Drugs,Empathogens,Ecstasy,"⌛ 10pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.012836,Drugs,Psychedelics,LSD,"⌛ 5pcs LSD-25 180ug ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.01312,Drugs,Stimulants,Amphetamine,"28g - 1oz 72% Amphetamine Sulphate / Speed"
galaxystore,0.013584,Drugs,Stimulants,Amphetamine,"Amphetamine | custom order"
galaxystore,0.013854,Drugs,Empathogens,Ecstasy,"⌛25pcs Rolls Royce 240mg ☯ GalaxyStore ⌛"
galaxystore,0.014583,Drugs,Psychedelics,LSD,"⌛ 25pcs LSD-25 180ug ☯ GalaxyStore ⌛"
galaxystore,0.014633,Drugs,Stimulants,Amphetamine,"⌛5g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.015275,Drugs,Empathogens,MDMA,"⌛2g Crystal MDMA 82% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.015403,Drugs,Stimulants,Amphetamine,"⌛5g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.016045,Drugs,Empathogens,MDMA,"⌛2g Crystal MDMA 82% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.016781,Drugs,Stimulants,Amphetamine,"Samsung J5 16gb (2016) [ORIGINAL]"
galaxystore,0.017426,Drugs,Cannabis,Hash,"Apple AirPods [ORIGINAL]"
galaxystore,0.01797,Drugs,Empathogens,Ecstasy,"⌛10pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.018229,Drugs,Stimulants,Amphetamine,"⌛14g 4MMC Mephedrone HQ ☯ GalaxyStore ⌛"
galaxystore,0.019254,Drugs,Cannabis,Weed,"⌛10g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.019254,Drugs,Stimulants,Cocaine,"⌛1g Fishscale Cocaine 88% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.019254,Drugs,Stimulants,Metamphetamine,"⌛1g Crystal Meth | ICE ☯ GalaxyStore  ☯ FINLAND ONLY ⌛"
galaxystore,0.019363,Drugs,Empathogens,MDMA,"Samsung A3 16gb (2016) [ORIGINAL]"
galaxystore,0.019687,Drugs,Stimulants,Metamphetamine,"⌛ 2g Crystal Meth | ICE ☯ GalaxyStore ⌛"
galaxystore,0.019767,Drugs,Cannabis,Weed,"⌛ 10g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.019767,Drugs,Stimulants,Cocaine,"⌛1g Fishscale Cocaine 88% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.019767,Drugs,Stimulants,Metamphetamine,"⌛1g Crystal Meth | ICE ☯ GalaxyStore  ☯ FINLAND ONLY ⌛"
galaxystore,0.020417,Drugs,Dissociatives,Ketamine,"⌛7g Ketamine S-Isomer ☯ GalaxyStore ⌛"
galaxystore,0.020417,Drugs,Stimulants,Amphetamine,"⌛ 28g HQ Amphetamine ☯ GalaxyStore ⌛ "
galaxystore,0.022334,Drugs,Empathogens,Ecstasy,"⌛ 20pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.023324,Drugs,Cannabis,Weed,"28g - 1oz Pineapple | Amnesia Haze | Northern Light "
galaxystore,0.024792,Drugs,Cannabis,Weed,"⌛ 28g Pineapple Express ☯ GalaxyStore ⌛"
galaxystore,0.025672,Drugs,Psychedelics,LSD,"⌛10pcs LSD-25 180ug ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.02624,Drugs,Empathogens,MDMA,"28g - 1oz 82% Pure MDMA"
galaxystore,0.02625,Drugs,Empathogens,Ecstasy,"⌛50pcs Rolls Royce 240mg ☯ GalaxyStore ⌛"
galaxystore,0.027469,Drugs,Stimulants,Amphetamine,"⌛10g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.027708,Drugs,Psychedelics,LSD,"⌛50pcs LSD-25 180ug ☯ GalaxyStore ⌛"
galaxystore,0.029522,Drugs,Stimulants,Amphetamine,"⌛10g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.030625,Drugs,Stimulants,Cocaine,"⌛3.5g Fishscale Cocaine 88% ☯ GalaxyStore ⌛"
galaxystore,0.032603,Drugs,Empathogens,MDMA,"⌛5g Crystal MDMA 82% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.032812,Drugs,Stimulants,Metamphetamine,"⌛3.5g Crystal Meth | ICE ☯ GalaxyStore ⌛"
galaxystore,0.03594,Drugs,Stimulants,Cocaine,"⌛2g Fishscale Cocaine 88% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.03594,Drugs,Stimulants,Metamphetamine,"⌛2g Crystal Meth | ICE ☯ GalaxyStore  ☯ FINLAND ONLY ⌛"
galaxystore,0.035,Drugs,Stimulants,Amphetamine,"⌛28g 4MMC Mephedrone HQ ☯ GalaxyStore ⌛"
galaxystore,0.036454,Drugs,Stimulants,Cocaine,"⌛2g Fishscale Cocaine 88% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.036454,Drugs,Stimulants,Metamphetamine,"⌛2g Crystal Meth | ICE ☯ GalaxyStore  ☯ FINLAND ONLY ⌛"
galaxystore,0.037916,Drugs,Dissociatives,Ketamine,"⌛14g Ketamine S-Isomer ☯ GalaxyStore ⌛"
galaxystore,0.037916,Drugs,Stimulants,Amphetamine,"⌛56g HQ Amphetamine ☯ GalaxyStore ⌛ "
galaxystore,0.038507,Drugs,Empathogens,MDMA,"⌛5g Crystal MDMA 82% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.039021,Drugs,Cannabis,Weed,"⌛ 20g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.041074,Drugs,Empathogens,Ecstasy,"⌛25pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.04375,Drugs,Empathogens,Ecstasy,"⌛100pcs Rolls Royce 240mg ☯ GalaxyStore ⌛"
galaxystore,0.04375,Drugs,Empathogens,MDMA,"⌛56g Crystal MDMA 82% ☯ GalaxyStore ⌛ "
galaxystore,0.044925,Drugs,Cannabis,Weed,"⌛25g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.048648,Drugs,Empathogens,Ecstasy,"⌛ 50pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.051041,Drugs,Psychedelics,LSD,"⌛100pcs LSD-25 180ug ☯ GalaxyStore ⌛"
galaxystore,0.051857,Drugs,Stimulants,Amphetamine,"⌛20g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.056875,Drugs,Stimulants,Metamphetamine,"⌛7g Crystal Meth | ICE ☯ GalaxyStore ⌛"
galaxystore,0.057761,Drugs,Psychedelics,LSD,"⌛ 25pcs LSD-25 180ug ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.058333,Drugs,Stimulants,Cocaine,"⌛7g Fishscale Cocaine 88% ☯ GalaxyStore ⌛"
galaxystore,0.060842,Drugs,Empathogens,MDMA,"⌛10g Crystal MDMA 82% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.06125,Drugs,Stimulants,Amphetamine,"⌛56g 4MMC Mephedrone HQ ☯ GalaxyStore ⌛"
galaxystore,0.064179,Drugs,Stimulants,Amphetamine,"⌛25g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.065625,Drugs,Stimulants,Amphetamine,"⌛112g HQ Amphetamine ☯ GalaxyStore ⌛ "
galaxystore,0.065833,Drugs,Cannabis,Weed,"iPhone 6s Plus 128gb [ORIGINAL]"
galaxystore,0.07,Drugs,Dissociatives,Ketamine,"⌛28g Ketamine S-Isomer ☯ GalaxyStore ⌛"
galaxystore,0.082149,Drugs,Stimulants,Cocaine,"⌛5g Fishscale Cocaine 88% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.082662,Drugs,Stimulants,Cocaine,"⌛5g Fishscale Cocaine 88% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.082662,Drugs,Stimulants,Metamphetamine,"⌛5g Crystal Meth | ICE ☯ GalaxyStore  ☯ FINLAND ONLY ⌛"
galaxystore,0.083124,Drugs,Empathogens,MDMA,"⌛112g Crystal MDMA 82% ☯ GalaxyStore ⌛ "
galaxystore,0.090364,Drugs,Cannabis,Weed,"⌛ 50g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.090364,Drugs,Empathogens,Ecstasy,"⌛ 100pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.0,Drugs,Psychedelics,LSA / LSZ,"Cocaine"
galaxystore,0.102083,Drugs,Empathogens,Ecstasy,"⌛250pcs Rolls Royce 240mg ☯ GalaxyStore ⌛"
galaxystore,0.102083,Drugs,Stimulants,Metamphetamine,"⌛14g Crystal Meth | ICE ☯ GalaxyStore ⌛"
galaxystore,0.107916,Drugs,Stimulants,Cocaine,"⌛14g Fishscale Cocaine 88% ☯ GalaxyStore ⌛"
galaxystore,0.113749,Drugs,Stimulants,Amphetamine,"⌛224g HQ Amphetamine ☯ GalaxyStore ⌛ "
galaxystore,0.116035,Drugs,Empathogens,MDMA,"⌛20g Crystal MDMA 82% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.116035,Drugs,Stimulants,Amphetamine,"⌛50g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.118089,Drugs,Stimulants,Amphetamine,"custom order"
galaxystore,0.142916,Drugs,Cannabis,Weed,"⌛ 224g Pineapple Express ☯ GalaxyStore ⌛"
galaxystore,0.148749,Drugs,Empathogens,MDMA,"⌛224g Crystal MDMA 82% ☯ GalaxyStore ⌛ "
galaxystore,0.154543,Drugs,Stimulants,Cocaine,"⌛10g Fishscale Cocaine 88% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.154543,Drugs,Stimulants,Metamphetamine,"⌛10g Crystal Meth | ICE ☯ GalaxyStore  ☯ FINLAND ONLY ⌛"
galaxystore,0.167378,Drugs,Empathogens,Ecstasy,"⌛ 200pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.173796,Drugs,Cannabis,Weed,"⌛ 100g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.189582,Drugs,Empathogens,Ecstasy,"⌛500pcs Rolls Royce 240mg ☯ GalaxyStore ⌛"
galaxystore,0.204165,Drugs,Stimulants,Amphetamine,"⌛448g HQ Amphetamine ☯ GalaxyStore ⌛ "
galaxystore,0.204165,Drugs,Stimulants,Cocaine,"⌛28g Fishscale Cocaine 88% ☯ GalaxyStore ⌛"
galaxystore,0.205886,Drugs,Stimulants,Amphetamine,"⌛100g HQ Amphetamine  ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.247915,Drugs,Cannabis,Weed,"⌛ 448g Pineapple Express ☯ GalaxyStore ⌛"
galaxystore,0.270065,Drugs,Empathogens,MDMA,"⌛50g Crystal MDMA 82% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.321408,Drugs,Cannabis,Weed,"⌛ 200g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.379164,Drugs,Stimulants,Cocaine,"⌛56g Fishscale Cocaine 88% ☯ GalaxyStore ⌛"
galaxystore,0.385586,Drugs,Empathogens,Ecstasy,"⌛ 500pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.513944,Drugs,Empathogens,MDMA,"⌛100g Crystal MDMA 82% ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.642302,Drugs,Cannabis,Weed,"⌛ 500g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
galaxystore,0.706481,Drugs,Empathogens,Ecstasy,"⌛ 1000pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛"
gammagobiin,0.007855,Drugs,Psychedelics,LSD,"[50x] Parvati's Tears LSD blotter 100-110mcg x 50"
gammagobiin,0.014663,Drugs,Psychedelics,LSD,"[100x] Parvati's Tears LSD blotter 100-110mcg x 100"
gammagobiin,0.06808,Drugs,Psychedelics,LSD,"[500x] Parvati's Tears LSD blotter 100-110mcg x 500"
gammagobiin,0.125686,Drugs,Psychedelics,LSD,"[1,000x] Parvati's Tears LSD blotter 100-110mcg x 1,000"
gammagobiin,0.230425,Drugs,Psychedelics,LSD,"[2,000x] Parvati's Tears LSD blotter 100-110mcg x 2,000"
gammagobiin,0.523693,Drugs,Psychedelics,LSD,"[5,000x] Parvati's Tears LSD blotter 100-110mcg x 5,000"
ganja-base,0.002051,Drugs,Psychedelics,LSD,"2 x 250ug High purity 99.9% LSD (happy Bears)"
ganja-base,0.002064,Drugs,Empathogens,Ecstasy,"2 x yellow suns 275mg strong pills"
ganja-base,0.002065,Drugs,Cannabis,Hash,"2 gr. Yellow Hash High quality"
ganja-base,0.002568,Drugs,Cannabis,Weed,"2 gr OG Sour Diesel Kush AAA+"
ganja-base,0.002582,Drugs,Cannabis,Weed,"2 gr. Blue Dream AAA+ INDOOR GROWN"
ganja-base,0.002838,Drugs,Stimulants,Cocaine,"0,25 gr. Colombian uncut pure Cocaine 89%"
ganja-base,0.003462,Drugs,Dissociatives,Ketamine,"0,5 gr HQ Pharma Ketamine 87% purity"
ganja-base,0.003483,Drugs,Stimulants,Metamphetamine,"0,25 gr. Methamphetamin 100% UNCUT sample"
ganja-base,0.004128,Drugs,Empathogens,Ecstasy,"5 x yellow suns 275mg strong pills"
ganja-base,0.004128,Drugs,Psychedelics,LSD,"3 x 200 ug LSD Hofmann (Needlepoint)"
ganja-base,0.004518,Drugs,Cannabis,Hash,"5 gr. Yellow Hash High quality"
ganja-base,0.004744,Drugs,Psychedelics,LSD,"5 x 250ug High purity 99.9% LSD (happy Bears)"
ganja-base,0.004902,Drugs,Stimulants,Cocaine,"0,5 gr. Colombian uncut pure Cocaine 89%"
ganja-base,0.005385,Drugs,Dissociatives,Ketamine,"1 gr HQ Pharma Ketamine 87% purity"
ganja-base,0.005418,Drugs,Stimulants,Metamphetamine,"0.5 gr. Methamphetamin 100% UNCUT "
ganja-base,0.005422,Drugs,Cannabis,Weed,"5 gr. Blue Dream AAA+ INDOOR GROWN"
ganja-base,0.005422,Drugs,Cannabis,Weed,"5 gr OG Sour Diesel Kush AAA+"
ganja-base,0.006063,Drugs,Psychedelics,LSD,"5 x 200 ug LSD Hofmann (Needlepoint)"
ganja-base,0.006667,Drugs,Psychedelics,LSD,"10 x 250ug High purity 99.9% LSD (happy Bears)"
ganja-base,0.006708,Drugs,Empathogens,Ecstasy,"10 x yellow suns 275mg strong pills"
ganja-base,0.007358,Drugs,Cannabis,Hash,"10 gr. Yellow Hash High quality"
ganja-base,0.00903,Drugs,Stimulants,Cocaine,"1 gr. Colombian uncut pure Cocaine 89%"
ganja-base,0.009288,Drugs,Stimulants,Metamphetamine,"1 gr. Methamphetamin 100% UNCUT "
ganja-base,0.009933,Drugs,Psychedelics,LSD,"10 x 200 ug LSD Hofmann (Needlepoint)"
ganja-base,0.009939,Drugs,Cannabis,Weed,"10 gr. Blue Dream AAA+ INDOOR GROWN"
ganja-base,0.009939,Drugs,Cannabis,Weed,"10 gr OG Sour Diesel Kush AAA+"
ganja-base,0.012521,Drugs,Cannabis,Hash,"20 gr. Yellow Hash High quality"
