'/bathramme',0.003454,'Drugs','Pharmacy','Benzos',' XANAX ALPRAZOLAM 2 MG x 10 by PFIZER'
'/dope-deal',0.021412,'Drugs','Stimulants','2-FMA / 4-FA','25 gr. 4-MMC, MEOW MEOW, MEPHEDRONE'
'/michaels',0.000739,'Drugs','Pharmacy','Sleep','Stilnoct 10 mg, sanofi aventis, kalvopäällysteinen tabletti'
'/cosmic_consciousness',0.023517,'Drugs','Psychedelics','LSD','100 x 'Yin' - Aalbion's Asian (China Grey) @ 100ug'
'/smart666tiger',0.00052,'Other products','Digital items','Other digital',' UNLIMITED VPNs - FOR LIFE !'
'/drugs-evil',0.018717,'','Drugs','Stimulants',' 50 GR SPEED PASTA VERY STRONG 84% DUTCH QAULITY AA++++'
'/theshop',0.000208,'Other products','Digital items','Ebooks','♕ Skrill Cashout GUIDE PACK ♕'
'/projeccao',0.014319,'Drugs','Cannabis','Hash','Shit Cigar, 10g '
'/theshop',0.000522,'Other products','Digital items','Other digital','★ BT SPORT PREMIUM ACCOUNT [LIFETIME+FREEBIE] ★'
'/theonlinesource',0.000873,'Other products','Digital items','Erotica','TOS's PORN ACCOUNTS (warranty+freebies)'
'/superfieks',0.218605,'Drugs','Stimulants','Cocaine','50gr Premium Columbian Cocaine (HQ +90% PURE) +++ SALE +++'
'/theonlinesource',0.000873,'Other products','Digital items','Erotica','GF LEAKS -GF REVENGE /  DARE DORM  / BLACK GFS /  CRAZY ASIANGFS '
'/holloboss',0.026167,'Other products','Services','Money',' Quality Dollar Notes 10* $100=1000'
'/rollingstoned',0.101655,'Drugs','Cannabis','Weed','100 gr Amnesia'
'/norwaystims',0.011837,'Drugs','Pharmacy','ADHD','Lisdexamfetamin 5 stk 30mg'
'/penoza',0.006312,'Drugs','Stimulants','Cocaine','**SPECIAL** Sample Package Cocaine MDMA Ketamine'
'/dutchvendor',0.00269,'Drugs','Stimulants','Amphetamine','10gr Speed Paste Amphetamine - FREE SHIPPING!'
'/kingofthetrill',0.009217,'Drugs','Opiates','Fentanyl','Methylacetyl-fentanyl.hcl,  $80.00 a gram! FULL ESCROW'
'/findrugs',0.00577,'Drugs','Opiates','Heroin','Kiinalainen valkoinen heroiini 0.3g'
'/hectorstuf',0.003848,'Drugs','Pharmacy','Sleep','zopidem 30x10mg 30,-euro free shipment '
'/dutchconcentrates',0.083369,'Drugs','Cannabis','Concentrates','Girl Scout Cookies Platinum X Tangie Shatter Nugrun 14G (1/2OZ)'
'/topshelfnugs',0.003647,'Drugs','Cannabis','Edibles','10 Cannabis Caramels - High Potency'
'/captain_kirk',0.000103,'Other products','Digital items','Ebooks','Grenades And Mines Ebook Pack'
'/sunline_inc',0.007428,'Drugs','Stimulants','','15mg x 5 Dexedrine BARR'
'/qzfwrty',0.012821,'Drugs','Opiates','Oxycodone','OXYCODONE 80mg  DILAUDID 8mg ROXICODONE 30mg'
'/chemicaibrothersau',0.104632,'Drugs','Stimulants','Metamphetamine','7g ICE - EYE OF THE DRAGON - HIGH PURITY - AU ONLY'
'/europa_drugstore',0.009688,'Drugs','Empathogens','MDMA','10g MDMA'
'/donaldskunk',0.004665,'Drugs','Cannabis','Concentrates','[VAPE] 2 x 10ml of Blue Amnesia cannabis e-cigarette oil'
'/amsterdamtouk',0.014845,'Drugs','Empathogens','Ecstasy','50 Domino XTC Pill 220mg Dutch Imported NDD'
'/kbueno',0.001154,'Drugs','Cannabis','Hash','* OPENING OFFER* 1g HQ NL Pollen Hash'
'/md',0.078272,'Other products','Services','Money','2500$ PayPal Transfers for 750$ Bitcoin'
'/multi-store',0.005564,'Drugs','Empathogens','Ecstasy','10x Red Nintendo 200-210Mg XTC MDMA'
'/appleinc',0.020354,'','Drugs','Stimulants','Armodafinil (Waklert) 150mg - 200x'
'/fasterndsaffer',0.05219,'','','','CUSTOM FOR DS'
'/tollanpey',0.007314,'Drugs','Opiates','Tramadol','Tramal 150mg 10kpl debotteja'
'/ragstoriches1',0.041752,'Drugs','Pharmacy','Benzos','❤ 250x XANAX S903 ★ 2mg  ❤'
'/idealpills',0.136514,'','Drugs','Stimulants','950x Ritalin 10 MG Pills (Loose)'
'/amsterdaminc',0.08559,'Drugs','Empathogens','Ecstasy','XTC PILLS 140 MG MDMA, 1000 x FE '
'/var462',0.000522,'','Other products','Digital items','13GB of PSDs - Fake bills, Scans, Passports &amp; More'
'/rosmalen',0.032316,'Drugs','Stimulants','Amphetamine','100 gr Amphetamine/Speed paste 81 % pure'
'/ozzydexies',0.000839,'Drugs','Stimulants','','Modafinil 100mg Australian Brand '
'/drfeelgood2015',0.002394,'Drugs','Cannabis','Weed','1g Lemon Haze'
'/theonlinesource',0.001043,'Other products','Digital items','Erotica','THROATED PORN ACCOUNT (warranty+freebies)'
'/pharmroids',0.003236,'Other products','Body building','Oral','Alphabol | 50 tabs (10 mg/tab) - Alpha Pharma'
'/pienipilvipuoti',0.026313,'Drugs','Cannabis','Weed','custom P...y'
'/balkanpharma',0.000774,'Other products','Digital items','Other digital','Bettingtips - Tipster tips hit or refound  - End year promotion'
'/hashishuk',0.014845,'Drugs','Cannabis','Hash','Dark Blonde Hash [UK Vendor] 28g'
'/speedy_j',0.053597,'Drugs','Opiates','Heroin','[FE] 12,5 GR Dark Herion TOP Quality'
'/appleinc',0.012526,'','Drugs','Stimulants','Armodafinil (Waklert) 150mg - 100x'
'/quality-express',0.003485,'Drugs','Stimulants','Cocaine','0.25 gr. real uncut 89% COKE PERUVIAN AAA+ sample'
'/quimicos-cientificos',0.077185,'Drugs','Empathogens','Ecstasy','200 x Paul Frank Monkey 250mg XTC Pills'
'/hillii',0.051689,'Drugs','Stimulants','Amphetamine','ERITTÄIN VAHVA AMFETAMIINI 10g/400€ (UUSI VAHVEMPI TUOTE)'
'/hashishuk',0.044675,'Drugs','Cannabis','Hash','Dark Blonde Hash [UK Vendor] 112g'
'/idmaster21',0.0157,'Other products','Services','Fake IDs','BRITISH COLUMBIA CANADA Fake ID Fake drivers license'
'/benzobob',0.014119,'Drugs','Pharmacy','Benzos','105 x Ksalol 1mg (Alprazolam) - Galenika '
'/dope-central',0.006067,'Drugs','Cannabis','Weed','5 gr. Super Sour Diesel weed indoor'
'/noogz',0.179948,'Drugs','Stimulants','Cocaine','50 gram Shiny flakes Cocaine (93%)'
'/deepstatus',0.090808,'Drugs','Stimulants','Cocaine','14g  Colombian Cocaine 90% ♛ Premium Quality'
'/cbdqueenuk',0.0,'Drugs','Psychedelics','LSD','50 x 180ug anonymous blotters '
'/ksanori',0.007696,'Drugs','Opiates','Tramadol','Tramadol Retard 100mg 10kpl Suomi apteekki tuote'
'/herbamedicus2',0.008343,'Other products','Body building','Testosterone','Spectrum Pharma Propi 100mg/ml'
'/silverapples',0.010438,'Other products','Services','Special shipping','Vendor and opsec consulting service '
'/tohtori-outolempi',0.065822,'Other products','Services','Fake IDs','Vuonna -87 syntyneen miehen Passi! Luottotiedot kunnossa! AITO!'
'/theshop',0.000312,'Other products','Digital items','Ebooks','★ MAKE $350+/DAY || BUSTAMILL V2.3 ★'
'/ganja-base',0.019607,'Drugs','Psychedelics','LSD','25 x 200 ug LSD Hofmann (Needlepoint)'
'/mrgoodguys',0.094912,'Drugs','Cannabis','Concentrates','T-MAN Package'
'/lionsmokeruk',0.011347,'Drugs','Empathogens','Ecstasy','[UK]£90 - 20 x 150MG Green Batman Pills - ESCROW'
'/drpill',0.002512,'Drugs','Opiates','Oxycodone','20 MG Instant release OXYcodone  -- Most pure and potent pill '
'/armsmories',0.005129,'','','','100% organic pea protein powder 500g'
'/europe',0.000856,'Other products','Digital items','Identity data','HideMyAss Premium Account'
'/katkosajatus',0.004283,'Drugs','Pharmacy','Benzos','10mg Diapam (sininen enkeli) 10kpl (Suomen Apteekista!)'
'/burningman',0.01836,'Drugs','Cannabis','Weed','20 gram Amnesia Haze Weed indoor'
'/yeticoolers',0.000128,'','Other products','Digital items','Crunchy Roll Account [LIFETIME + FREEBIES]'
'/turnpike',0.016265,'Drugs','Stimulants','Amphetamine','50 gr Speed paste (AMPHETAMINE) AAA+ '
'/dopeplanet',0.002825,'Drugs','Opiates','Fentanyl','0.1 gr.   Pure Butyr Fentanyl sample'
'/neighbors',0.000871,'Drugs','Cannabis','Weed','1 Gram Girl Scout Cookies (Samples)- Free Shipping'
'/deepmeds',0.019038,'Drugs','Pharmacy','Sleep','Ativan (Lorazepam) 2 MG 180 Pills'
'/orangeone',0.001541,'Other products','Paraphernalia','Needles','1ml Syringes insuline STERYL 10 units insuline'
'/qzfwrty',0.026085,'Other products','Services','Fake IDs','BUY  ID Cards Drivers / MMJ License BIRTH CERTIFICATE '
'/wendy',0.001044,'Other products','Digital items','Erotica','AllTeenStars.com [PORN LIFETIME ACCOUNT]'
'/swiss',0.010269,'Drugs','Cannabis','Weed','Swissin 5g tarjous 15€/g + 5€ mylarpostit'
'/dutchdopemasters',0.001026,'Drugs','Psychedelics','LSD','TRY OUT !! 2X 180UG Ohm LSD Blotters Acid's'
'/stealthmeds',0.00454,'Drugs','Pharmacy','Sleep',' ZOPICLONE 56 X 7.5MG '
'/md',0.008245,'Other products','Cannabis growing','Seeds','Sour Diesel - [5 SEEDS] [FEMINIZED] [GIFT]'
'/appleinc',0.008037,'','Drugs','Pharmacy','Modalert Modafinil 200mg - 50x'
'/kvalitetsroyk123',0.440259,'Drugs','Stimulants','Amphetamine','Custom for k2'
'/wendy',0.001044,'Other products','Digital items','Other digital','AsianRopes.com [PORN LIFETIME ACCOUNT]'
'/pharma-deal',0.058356,'Drugs','Opiates','','145 Pills Percocet 10 MG (5% Extra pills on FE)'
'/yourdrugstorenl',0.008274,'Drugs','Pharmacy','ADHD','RITALIN 30x  (Methylphenidate) 10MG ★Blisters'
'/drugs-crew',0.045328,'Drugs','Empathogens','Ecstasy','100 x Ecstasy Happy Feet 220mg MDMA XTC'
'/thegermansonpoint',0.045566,'Drugs','Stimulants','Cocaine','KINGZ★ 7G Pure Clean Cocaine ★ESCROW - Safe UNCUT ROCK'
'/buntcakes',0.007855,'Drugs','Cannabis','Concentrates','2g Co2 Golden Goat wax'
'/lsd-shop',0.120906,'Drugs','Cannabis','Hash','500G ⒽⒶⓈⒽ EGYPTIAN'
'/mistagreenabis',0.037706,'Drugs','Cannabis','Weed','2 oz Chemdawg greenhouse weed (56 g)'
'/pur-sang',0.003466,'Drugs','Pharmacy','Benzos','30mg etisolaamijauhe'
'/theshop',0.000103,'Other products','Digital items','Other digital','♕ How To Make a Girl Squirt ♕'
'/amsterdamtouk',0.003234,'Drugs','Stimulants','Cocaine','0.25g Oily Strong Cocaine AAAA+ 86% Free Delivery'
'/un1versal',0.046209,'Drugs','Empathogens','MDMA','50g Very High Quality MDMA (83%)'
'/rocketchem',0.214677,'Drugs','Cannabis','Synthetics','THJ2201 1000g China'
'/theshop',0.000103,'Other products','Services','Money','★ 7 STEPS TO TOTAL FINANCIAL FITNESS ★'
'/noogz',0.070902,'Drugs','Empathogens','Ecstasy','500x Goldbars Ecstasy mdma pill 160+ MG'
'/rocketchem',0.034857,'Drugs','Cannabis','Synthetics','THJ2201 50g China'
'/legendary-shop',0.007998,'Drugs','Stimulants','Cocaine','1GRAM 90-95% PERUVIAN COKE ##BEST QUALITY##'
'/hillii',0.000898,'Drugs','Stimulants','Amphetamine','amfetamiini custom ripuli'
'/theshop',0.000521,'Other products','Digital items','Identity data','★ ESPN PREMIUM ACCOUNT [LIFETIME+FREEBIE] ★'
'/party-fruits',0.008643,'Drugs','Stimulants','Cocaine','1 gr. best FISHSCALE COCAINE 90% PURE'
'/rocketchem',0.038125,'Drugs','Cannabis','Synthetics','5F-CUMYL-4CN-PINACA  50g'
'/cristophercolumb',0.359505,'Drugs','Stimulants','Amphetamine','❤ 200g Erittäin Vahva Amfetamiini ★ ILMAISEKSI TOIMITUS ❤'
'/dopeplanet',0.006677,'Drugs','Opiates','Fentanyl','0.25 gr.   Pure Butyr Fentanyl'
'/citra-world',0.024104,'','Drugs','Psychedelics','250mg 4-AcO-MET'
'/quality-express',0.003743,'Drugs','Cannabis','Hash','3 gr. Honey Polm Hash'
'/centralfabriken',0.01663,'Drugs','Pharmacy','Benzos','Svenska Xanor 1mg|100st | FE'
'/charlierock',0.041467,'Drugs','Stimulants','Metamphetamine','7G ►Crystal Meth ► Pure'
'/galaxystore',0.019363,'Drugs','Empathogens','MDMA','Samsung A3 16gb (2016) [ORIGINAL]'
'/mikamis-mb',0.007052,'Drugs','Opiates','Buprenorphine','3x8mg buprenorfin'
'/cerberus',0.0035,'Other products','Classifieds','Replicas','CHANEL COCO MADEMOISELLE 100ml RRP £80'
'/germanlight',0.002469,'Drugs','Empathogens','Ecstasy','3 x Red Shell 250MG strong Pill'
'/wooody',0.001043,'','Other products','Services','ScoreLand.com - [LIFETIME PORN PREMIUM ACCOUNT]'
'/frontstreet',0.070799,'Drugs','Stimulants','Metamphetamine','10 gr. HQ METH UNCUT A+++'
'/pharma-deal',0.024033,'Drugs','Pharmacy','Benzos','160 Pills Xanax 2 MG  (5% Extra Pills on FE)'
'/jack_frost',0.007239,'Drugs','Stimulants','Cocaine','★★★UK Vendor - 1G AAA+ Pearl Supreme 90% pure cocaine FREE SHIPPI'
'/tordrug',0.007199,'Drugs','Cannabis','Hash','8g SUPER HASH Marocco'
'/rosmalen',0.004494,'Drugs','Cannabis','Weed','5 gr Blackberry Kush Weed high grade'
'/md',0.052188,'Other products','Cannabis growing','Seeds','OG KUSH - [50 SEEDS] [FEMINIZED] [GIFT] '
'/highqualitytrip',0.150683,'Drugs','Empathogens','Ecstasy','1000 X FC BARCA 180MG NET CONTENT MDMA BRAND NEW PILL!'
'/party-fruits',0.019516,'Drugs','Cannabis','Hash','20 Gr. Super Pollen Hash AAA+'
'/smart666tiger',0.00214,'Other products','Digital items','Other digital','Custom french id scan + utility bill matching'
'/smart666tiger',0.086771,'Other products','Digital items','Other digital',' ★ £3.9k NatWest Log + TELEPIN ★ '
'/steroidwarehouse',0.011299,'Other products','Body building','Oral','Ostarine - 100 tb/ 10 mg - Olimp Pharma'
'/dutchdopemasters',0.030521,'Drugs','Psychedelics','LSD','50X 200UG Anonymous LSD Blotter's Acid's'
'/theonlinesource',0.001043,'Other products','Digital items','Erotica','KARUPSOW Karups Older Women PORN ACCOUNT (warranty+freebes)'
'/theonlinesource',0.001044,'Other products','Digital items','Erotica','VIRTUAL TABOO VIRTUAL REALITY PORN ACCOUNT (warranty+freebies)'
'/cannabis',0.002431,'Drugs','Cannabis','Weed','††† White widows †††††† 1G [ F.E ]'
'/europills',0.01535,'Drugs','Pharmacy','Nootropics','VILAFINIL (generic PROVIGIL) modafinil 200mg - 100 Pills EU Stock'
'/faceless',0.010003,'Drugs','Stimulants','Amphetamine','2g amfetamiini(ale)'
'/ganeshuk',0.000905,'Drugs','Cannabis','Hash','1 Gram of Black Gold'
'/md',0.036527,'Drugs','Psychedelics','LSD','LSD - Goblin's Den [200mcg] - 100 tabs'
'/uncut_and_cheap',0.003768,'Drugs','Pharmacy','Pain','★★★★★10mg Vicodin M367 Hydrocodone (1 Tablet) 10 /325mg★★★★★'
'/hupihemmo',0.008975,'Drugs','Empathogens','MDMA','MDMA | 1g | 65€/g'
'/eurodrugs',0.008597,'Drugs','Cannabis','Hash','11.5 gram Marocan Hash really good! French seller '
'/idealpills',0.047595,'Drugs','Pharmacy','Sleep','475x Ativan 2 MG Pills (Loose)'
'/rechardsport',0.013332,'Other products','Classifieds','Replicas','Air Jordan 12 “Flu Game” 1:1 Grade'
'/drugscafe',0.038338,'Drugs','Psychedelics','LSD','100 x 220ug LSD Gonzo Muppets Tabs made with clean LSD'
'/md',0.000521,'Other products','Digital items','Guides and tutorials','How to Create a Hidden Service Tor WebSite'
'/australianice',0.022641,'Drugs','Stimulants','Cocaine','1g Bolivian Fishscale Cocaine Imported Free Express + MBB'
'/steroidwarehouse',0.006291,'Other products','Body building','Growth hormones','GHRP-2 - 10 mg - Bio-Peptide'
'/cerberus',0.001752,'Drugs','Opiates','Codeine','Co-Codamol 8/500mg x 10 tablets'
'/budzanddrugs',0.028637,'Drugs','Empathogens','MDMA','25 gr. MDMA crystals 84% pure'
'/silverapples',0.002088,'Drugs','Psychedelics','25x-NBOMe','10 25i-NBOME HCL blotters 1200ug [ESCROW]'
'/wendy',0.001043,'Other products','Digital items','Erotica','MasterLewis.com  - [GAY PORN LIFETIME ACCOUNT] '
'/dopeplanet',0.005393,'Drugs','Opiates','Heroin','0.5 gr. Heroin brown  (dark brown)'
'/thevedor',0.014968,'Drugs','Empathogens','MDMA','14g MDMA /Dutch import/'
'/the-scurvy-crew',0.002335,'Drugs','Opiates','Opium','0.5G TSC's Original Spanish Bayer Opium ~ FE PRICE ~'
'/weed-depot',0.073979,'Drugs','Cannabis','Weed','100 gr. Diesel A+++Top-Shelf Hydroponic Weed '
'/chemicalstore',0.072371,'Drugs','Stimulants','Cocaine','10 gr. Pure fishscale Cocaine'
'/cocacola-kid',0.001071,'Drugs','Empathogens','MDMA','1 gr MDMA 84% COca Cola'
'/funezone',0.043151,'Drugs','Cannabis','Hash','100 gr. high class blond lebanese Hash'
'/kuliacan',0.003316,'','Drugs','Cannabis','3G Leela (1G = 7.90€)'
'/access2',0.00497,'Drugs','Cannabis','Weed','3.5g - Dutch Amnesia (FE)'
'/deepmeds',0.009343,'Drugs','Pharmacy','Benzos','Xanax (Alprazolam) 1 MG 70 Pills'
'/hashcompany13',0.007052,'Drugs','Cannabis','Hash','★14g SUPER HIGH GRADE MOROCCO HASH★★3-5 DELIVERY DAYS★ESCROW★'
'/idealpills',0.057408,'Drugs','Opiates','Codeine','325x Codeine 15 MG Pills (Loose)'
'/harrispowell',0.012538,'Drugs','Pharmacy','ADHD','50x Pfizer Xanax 2mg *LIGHTNING FAST SHIPPING*'
'/dope-total',0.045131,'Drugs','Psychedelics','LSD','100 x Truth LSD 200uq Gold Crystal Pure Experience (Jerry Garcia)'
'/score-drugs',0.070774,'Drugs','Empathogens','Ecstasy','200 x Ferrari Yellow/Green XTC 200-220mg Pills'
'/willy-wonka',0.010578,'Drugs','Cannabis','Hash','10 gr. High Quality Hash ++'
'/stealthmeds',0.003068,'Other products','Body building','',' SERPAFAR CLOMIFENE CITRATE X20 TABLETS, 50MG '
'/simon-labond',0.209336,'Drugs','Stimulants','Cocaine','28 Grams Fishscale Peruvian Cocaine One Ounce Sale Price!'
'/curtiscockywarren',0.000603,'Drugs','Empathogens','MDMA','* 0.2g HIGH PURITY MDMA SAMPLE! *  FREE NEXT DAY DELIVERY! (UK)'
'/rocketship1',0.100167,'Drugs','Opiates','Buprenorphine','100x Suboxone Sublingual Strip Buprenorphine'
'/appleinc',0.02139,'Other products','Classifieds','Replicas','20 x €50 Euro Counterfeit Notes (Very Good Quality)'
'/wendy',0.001044,'Other products','Digital items','Other digital','Dagfs - [PORN LIFETIME ACCOUNT]'
'/rp2012',0.006792,'Drugs','Opiates','Heroin','1g CHINA WHITE -- Top Tier Heroin Fentanyl #4 ***SALE***'
'/viren',0.00663,'Drugs','Pharmacy','Benzos','DORMICUM 15MG *10KPL*'
'/californiadreams',0.011808,'Drugs','Cannabis','Weed',' 10 g &quot;Mexican Haze&quot; /// Free Shipping ///'
'/luomukukka-oy',0.002567,'Drugs','Cannabis','Weed','custom'
'/cheapest',0.004835,'Drugs','Opiates','Heroin','SALE 0.5g #3 TT Powerful Heroine - FREE DELIVERY -'
'/theshop',0.001043,'','Other products','Services','★ NETFLIX PREMIUM ACCOUNT [LIFETIME+FREEBIE] ★'
'/dutch-quality',0.002969,'Drugs','Opiates','Heroin','0,25 gr. Blinding Heroin AAA+'
'/sissikasvattajat',0.001539,'Drugs','Psychedelics','Mushrooms','Sienet 1g, psilocybe cubensis &quot;Hawaii&quot;'
'/hackyboy',0.00785,'Other products','Services','Money','BIG PACK ** €5,€10,€20,€50,€100,€200,€500 EURO BILLS TEMPLATES'
'/bank',0.000881,'Other products','Digital items','Guides and tutorials','█ Starbucks Cashout Method █'
'/mustajaska',0.00706,'','Other products','Body building','Propionate-100 (Testosterone Propionate) Malay -10x1ml'
'/dreamdoc',0.068414,'Other products','Services','Money','Super Best Quality counterfeit Notes 40x$50= $2000 Promotion!!!!'
'/appleinc',0.019829,'','Other products','Classifieds','10 x $100 DOLLAR COUNTERFEIT, STRIP, PASS PEN TEST'
'/hackyboy',0.000174,'Other products','Services','Money','How to Make Money on YouTube'
'/galaxystore',0.039021,'Drugs','Cannabis','Weed','⌛ 20g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛'
'/md',0.000103,'Other products','Digital items','Identity data','FLORIDA DRIVER'S LICENSE PSD SCANS TEMPLATES'
'/candy4you',0.078354,'Drugs','Cannabis','Weed','100 gr. King Kush Medical HQ indoor'
'/projeccao',0.004508,'Drugs','Cannabis','Weed','Weed Gargamel, 6 grammes'
'/hank_scorpio',0.018837,'Drugs','Empathogens','MDMA','[PROMO] 50x BLUE/SILVER REDBULL [225MG DUTCH MDMA]'
'/drugscafe',0.187303,'Drugs','Stimulants','Cocaine','28 gr. Colombian uncut pure Cocaine 88%'
'/europa_drugstore',0.002153,'Drugs','Empathogens','MDMA','2g MDMA'
'/theshop',0.000521,'Other products','Services','Money','CANAL PLUS PREMIUM ACCOUNT [LIFETIME+FREEBIE]'
'/ksanori',0.046807,'Drugs','Opiates','Buprenorphine','SUBUTEX 8mg (5kpl)'
'/appleinc',0.008037,'','Drugs','Pharmacy','Modalert Modafinil 200mg - 50x'
'/appleinc',0.009916,'','Drugs','Pharmacy','100 x 10mg Roche Diazepam (Loose)'
'/viking_king',0.011955,'Drugs','Cannabis','Weed','5G ★ SUPER HAZE ★ BEGRENSET MENGDE! ★ BESTE STEALTH PÅ DW!'
'/turnpike',0.01466,'Drugs','Opiates','Heroin','3 gr high purity Afgan Heroin'
'/vessel',0.010434,'Drugs','Psychedelics','Mushrooms','14G Psilocybe cubensis (Magic Shrooms) *FREE SHIPPING*'
'/xtc-love',0.075938,'Drugs','Empathogens','MDMA','(FE) 100gr Pure and Powerfull MDMA Crystals!!'
'/theshop',0.000208,'Other products','Self-defence','Guns and ammo','♕ AK-47 Kalashnikov: GUIDES MEGAPACK ♕'
'/poison-store',0.041926,'Drugs','Cannabis','Weed','50 gr. White Widow Weed Dutch Quality indoor'
'/wendy',0.001046,'Other products','Digital items','Erotica','Burning Angels - [PORN LIFETIME ACCOUNT]'
'/deepmeds',0.015513,'Drugs','Pharmacy','Benzos','Restoril (temazepam) 30 MG 90 Caps'
'/goingpostai',0.119992,'Drugs','Dissociatives','Ketamine','20.0 GRAMS KETAMINE S-ISOMER -REAGENT TESTED'
'/bank',0.001322,'Other products','Digital items','Guides and tutorials','PAYPAL CASHOUT 2015 TUTORIALS + BONUS'
'/cannabis',0.003536,'Drugs','Cannabis','Weed','Maastokätköt uudeltamaalta myös VkLP myös käteinen.  Tee tarjous '
'/gommaroc1',0.010677,'Drugs','Cannabis','Hash','MeXiCan HASJ - 5g'
'/darknetvet',0.011544,'Drugs','Empathogens','MDMA','7 gram brown sugar MDMA crystal'
'/thetoothfairy',0.002333,'Drugs','Stimulants','Amphetamine','3.5g DRY HQ SPEED'
'/theshop',0.000208,'Other products','Digital items','Guides and tutorials','★ ANONIMITY STARTPACK - 24 Essential Guides ★'
'/drugs-land',0.022202,'Drugs','Empathogens','Ecstasy','50 x Pink Mills 300MG XTC Pills'
'/odinshop',0.013296,'Drugs','Empathogens','Ecstasy','Ecstasy Diamond 5stk'
'/rocketchem',0.100947,'Drugs','Stimulants','A-PVP','4F-Methylphenidate  100g'
'/holloboss',0.026167,'Other products','Services','Money','Quality Dollar Notes 10* $100=1000'
'/sons-of-anarchi',0.002193,'Drugs','Cannabis','Weed',' 2g+1g free kritical kush indoor hidroponic--high thc---'
'/media-base',0.037891,'Drugs','Empathogens','Ecstasy','100 x XTC ROUTE 66 Pills 220MG'
'/illuminatidrugs',0.018095,'Drugs','Stimulants','Cocaine','3g GRAM HIGH QUALITY 90% FISHSCALE COCAINE ESCOBAR STYLE BLOW!'
'/charliechaplame',0.136059,'Drugs','Opiates','Fentanyl','1G Fentanyl 99.5%'
'/apotek1',0.009706,'Other products','Body building','Oral','Alpha Pharma T3 30pck, FATLOSS, FATIGUE, OR WITH TRENBOLONE!!'
'/europills',0.01535,'Drugs','Pharmacy','Nootropics','MODAFRESH (generic PROVIGIL) - modafinil 200mg-100 Pills EU Stock'
'/homeofdrugs',0.023493,'Drugs','Cannabis','Hash','28 Grams  Candy Kush Hash AAA+ Quality '
'/value-lucid',0.040463,'Drugs','Psychedelics','LSD','50 x 175 - 200ug LSD Alex Grey's Visions'
'/moestaverne',0.006418,'Drugs','Cannabis','Weed','Vanilla Kush - Barney's Farm 5g HQ FREE SHIPPING'
'/godsgarden',0.005585,'Drugs','Psychedelics','LSD','4 X Caps Cannbis Oil infused with 150Ug of LSD'
'/europills',0.002308,'Drugs','Pharmacy','Nootropics','NOOTROPIL (piracetam) 800mg - 30 Pills - EU Stock'
'/drugsrus',0.055446,'Drugs','Cannabis','Weed','28G Shatter (FE)'
'/wendy',0.001044,'Other products','Digital items','Other digital','LyndaLeigh.com [PORN LIFETIME ACCOUNT]'
'/st-pepper',0.004498,'Drugs','Cannabis','Weed','5 gr. Black Diamond Kush Weed indoor'
'/gfellas',0.001471,'Drugs','Pharmacy','Benzos','Etizolam Tablets (Etilaam-1 Intas) 10x1 MG - FREE SHIPPING'
'/germandreams',0.001401,'Drugs','Empathogens','Ecstasy','➤ 1 x Gr. delicious Afghan Gold - FREE SHIPPING'
'/galaxystore',0.004621,'Drugs','Cannabis','Weed','⌛ 2g Pineapple Express ☯ GalaxyStore ☯ FINLAND ONLY ⌛'
'/fishscalenl',0.008632,'Drugs','Stimulants','Cocaine','1G  AA Grade Cocaine Batch Q2 65 euro! Straight from the block'
'/cerberus',0.002055,'Other products','Body building','','Proviron 25mg x 20 pills'
'/roadtrein',0.002469,'Drugs','Empathogens','Ecstasy','3 x Hearts XTC 250mg MDMA HIGHEST QUALITY'
'/benjomarket',0.000099,'Drugs','Pharmacy','Benzos','*Arvonta* Xanor 2mg x1 &quot;Telaketju&quot; *Aitoa Suomen Apteekkitavaraa*'
'/idealpills',0.086684,'Drugs','Opiates','Codeine','550x Codeine 15 MG Pills (Loose)'
'/pienipilvipuoti',0.025648,'Drugs','Cannabis','Weed','Super Critical 10g'
'/hot-stuff',0.048632,'Drugs','Cannabis','Weed','56 g Orange Bud - High Quality Weed indoor'
'/notorious-dic',0.001289,'Drugs','Psychedelics','LSD','110-120mcg | Self-Layed | ALD-52 Blotters x 1 Unit [Min 4 Units]'
'/drugsofspain',0.002065,'Drugs','Cannabis','Hash','2 gr. Ketama Gold Top Hash'
'/juno',0.041745,'Drugs','Pharmacy','Benzos','500x 2mg GG249 Bars - Xanax/Alprazolam - FREE EU Shipping'
'/benzobob',0.002439,'Drugs','Pharmacy','Benzos','10 x Rivotril 2mg (Klonazepam) - Galenika '
'/noogz',0.038849,'Drugs','Psychedelics','2C-x','250x 2CB, 20MG, Bottles'
'/therosinmaster',0.068962,'Drugs','Cannabis','Leaf','448g Premium Shake'
'/europa_drugstore',0.008719,'Drugs','Empathogens','MDMA','10g MDMA (10% DISCOUNT!)'
'/tramapro',0.002603,'Drugs','Pharmacy','Erectile dysfunction','Cialis 20mg &quot; taladafli&quot; ,USA -USA Shipping 2-3 days, 10 pills '
'/carlito',0.195261,'Drugs','Stimulants','Amphetamine','100g Amphetamine (80%)'
'/access2',0.013357,'Drugs','Cannabis','Weed','10g - Dutch Amnesia (FE)'
'/smart666tiger',0.006074,'Other products','Digital items','','HIGH LEVEL USA FULLS (CC+CVV+SSN+DOB)'
